PROPERTY_NUMBER_ID,PROPERTY_CATEGORY,PREFECTURE,CITY,NEAREST_TRAIN_LINE,NEAREST_STATION,DISTANCE_TO_NEAREST_STATION_ON_FOOT,AMOUNT/RENT,DATE_OF_CONSTRUCTION,CONSTRUCTION,OCCUPATION_AREA,TOTAL_NUMBER_OF_UNITS,LAYOUT,SIZE_OF_LOT,SIZE_OF_LOT_MEASUREMENT_METHOD,LAND_CATEGORY,CITY_PLANNING_AREA,USE_DISTRICT,LAND_OWNERSHIP,PRIVATE_ROAD,SETBACK,NUMBER_OF_CONNECTED_ROADS,STRONG_POINTS,WATER_SUPPLY,GUS_SUPPLY,DRAINAGE,PLACE_OF_WASHER,BATH,TOILET,TOILET_NOTE,STOVE_HEATING_SYSTEM,GARDEN,PARKING,FOR_OFFICE_USE,INTERIOR_CUSTOMIZABILITY,DISTANCE_TO_ELEMENTARY_SCHOOL,DISTANCE_TO_JUNIOR_HIGH_SCHOOL,DISTANCE_TO_SUPERMARKET,DISTANCE_TO_SHOPPING_DISTRICT,DISTANCE_TO_DRUG_STORE,DISTANCE_TO_HOSPITAL,FLOOR_AREA_RATIO,BUILDING_COVERAGE_RATIO,FARMLAND,RETAIL_PREMISES
9013854,賃貸居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5000,,1925/1/1,木造,143.79,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013855,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5000,,1925/1/1,木造,143.79,,R,485.21,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013856,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,6800,,1970/1/1,木造,142.14,,R,441.39,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,有り,無し
9013857,賃貸事業用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,180000,,鉄骨造,61.8,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013858,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,3000,,1963/1/1,木造,244.6,,R,201.64,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013859,賃貸事業用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,3900,,1978/1/1,指定なし,,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013860,売買事業用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,3900,,1978/1/1,鉄骨造,,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013861,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,4800,,1965/1/1,指定なし,,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013862,売買事業用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,4400,,1997/1/1,鉄骨造,243.82,,R,991.84,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013863,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,2300,3500000,1966/1/1,木造,176.28,,R,160.81,公簿,宅地,,,,無し,無し,指定なし,,その他,,浄化槽,室内,,専用,,IH,有り,空き有,,,,,,,,,,,無し,無し
9013864,賃貸事業用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1500,,1965/1/1,鉄骨造,,,R,,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013865,売買居住用,富山県,下新川郡朝日町,,,,5800000,1972/1/1,鉄骨造,318.72,,R,199.99,公簿,宅地,,,,無し,無し,指定なし,1階は店舗（元お寿司屋さん）、2階3階は住居スペースです。,井戸,プロパン,下水,,専用,専用,,ガス,,空き有,,,,,,,,,,,無し,有り
9013866,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,600,,,指定なし,,,R,122.46,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013867,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,,,指定なし,,,R,509.07,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013868,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5400,,,指定なし,,,R,603.62,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013869,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1000,1000000,,指定なし,,,R,158,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013870,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1000,,,指定なし,,,R,820.56,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013871,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,4200,,指定なし,,,R,191.73,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013872,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,,,指定なし,,,R,191.73,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013873,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,3500,1650000,,指定なし,,,R,273.36,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013874,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,300,,,指定なし,,,R,128.09,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013875,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1300,,,指定なし,,,R,378.47,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013876,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,3800,,,指定なし,,,R,578.65,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013877,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,200,,,指定なし,,,R,350.22,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013878,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,,,指定なし,,,R,127.05,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013879,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1200,500000,,指定なし,,,R,66.11,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013880,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,2500000,,指定なし,,,R,417,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013881,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,10000,,指定なし,,,R,178.51,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013882,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,3100,,,指定なし,,,R,2851.78,公簿,雑種地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013883,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,3100,,,指定なし,,,R,2851.78,公簿,雑種地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013884,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1900,80000,,指定なし,,,R,1351.38,公簿,雑種地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013885,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,4000,4200,,指定なし,,,R,218.07,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013886,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,500,,,指定なし,,,R,466.1,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013887,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1700,,,指定なし,,,R,520.58,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013888,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,,,指定なし,,,R,201.48,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013889,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1900,1000000,,指定なし,,,R,659.25,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013890,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,4000,1500000,,指定なし,,,R,218.07,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013891,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1900,25000000,,指定なし,,,R,1351.38,公簿,雑種地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013892,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1700,,,指定なし,,,R,155.37,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013893,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,2400,,,指定なし,,,R,193.98,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013894,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,2500,4000000,,指定なし,,,R,469,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013895,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,100,600000,,指定なし,,,R,69.42,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013896,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1100,9500000,,指定なし,,,R,764.25,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013897,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,2500,12000000,,指定なし,,,R,502.24,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013898,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1100,,,指定なし,,,R,279.93,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013899,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1700,,,指定なし,,,R,280.99,公簿,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013900,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1900,,,指定なし,,,R,322.11,公簿,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013901,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,,,指定なし,,,R,637.97,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013902,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,,,指定なし,,,R,637.97,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013903,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,4600,,,指定なし,,,R,284.29,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,有り,無し
9013904,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,4600,,,指定なし,,,R,284.29,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,有り,無し
9013905,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,1600000,,指定なし,,,R,148.9,公簿,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013906,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,800,2400000,,指定なし,,,R,240.4,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013907,売買土地,富山県,下新川郡朝日町,,,,4000000,,指定なし,,,R,234.19,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013908,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5400,,,指定なし,,,R,373.85,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013909,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5400,,,指定なし,,,R,373.85,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013910,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,10000,,指定なし,,,R,198.34,,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013911,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,4000000,,指定なし,,,R,198.34,公簿,宅地,,,所有権,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013912,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,越中宮崎,1000,2700000,,指定なし,,,R,135.53,公簿,宅地,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013913,賃貸土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5500,4200,,指定なし,,,R,539,公簿,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013914,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5500,,,指定なし,,,R,539,公簿,,,,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,,,無し,無し
9013915,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,5500,0,,指定なし,,,R,416.52,公簿,宅地,,,所有権,無し,無し,指定なし,近隣に所有する農地（6筆合計485㎡）も併せて取得できる方限定,,,,,,,,,,,,,,,,,,,,,有り,無し
9013916,売買土地,富山県,下新川郡朝日町,,,,,,指定なし,,,R,1059.44,公簿,雑種地,非線引区域,,,無し,無し,指定なし,国道沿いの約300坪の広大な土地。,,,,,,,,,,,1000,1200,1100,1500,,1200,,,,,無し,無し
9013917,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,800,500000,1976/1/1,木造,149.57,,4DK,214.87,公簿,宅地,,,,無し,無し,指定なし,,井戸,プロパン,下水,,専用,専用,,,,無,,,,,,,,,,,無し,無し
9013918,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,700,1800000,1959/1/1,木造,164.45,,6DK,230.99,公簿,宅地,,,,無し,無し,指定なし,,井戸,プロパン,汲み取り式,,専用,専用,,ガス,有り,無,,,,,,,,,,,無し,無し
9013919,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,,4000000,1960/1/1,木造,148.53,,R,300.46,,,,,,無し,無し,指定なし,1階に43.06㎡のアトリエスペースがあります!!,公営,,汲み取り式,,,,,,有り,無,1200,2800,1100,600,,1300,,,,,無し,無し
9013920,売買居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,900,2000000,1982/1/1,木造,165.3,,R,119.4,,,,,,無し,無し,指定なし,,井戸,プロパン,下水,,専用,専用,,,有り,空き有,200,1800,1200,800,,200,,,,,無し,無し
9013921,賃貸居住用,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,1000,20000,1975/1/1,木造,104.95,,5DK,,,,,,,無し,無し,指定なし,,井戸,プロパン,汲み取り式,,無,専用,,,,,,,,,,,,,,,無し,無し
9013931,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,600,,,指定なし,,,R,162.33,公簿,宅地,非線引区域,,,無し,無し,指定なし,まちなかの静かな立地。駅まで徒歩圏内です。,,,,,,,,,,,700,1100,500,1000,,1300,,,,,無し,無し
9013932,売買土地,富山県,下新川郡朝日町,あいの風とやま鉄道,泊,600,,,指定なし,,,R,252.31,公簿,宅地,非線引区域,,,無し,無し,指定なし,駅まで徒歩圏内、まちなかの静かな立地です。,,,,,,,,,,,700,1100,500,1000,,1300,,,,,無し,無し
9013934,売買土地,富山県,下新川郡朝日町,,,,,,指定なし,,,R,132.85,公簿,宅地,非線引区域,,,無し,無し,指定なし,泊駅まで400m！まち中心部、40坪の宅地です。,,,,,,,,,,,700,1300,600,700,,1200,,,,,無し,無し
9013956,売買土地,岐阜県,可児市,JR太多線,根本,4000,11000000,,指定なし,,,R,,,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,一方,,,,,,,,,,,,1100,1600,,,,,,,80,50,無し,無し
9013959,売買居住用,岐阜県,可児市,名鉄広見線,西可児,2400,12000000,1990/5/1,軽量鉄骨造,73.68,,5LDK,255,,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,指定なし,,公営,都市ガス,下水,室内,専用,専用,,,有り,空き有,2100,2700,,,,,,,80,50,無し,無し
9013960,売買居住用,岐阜県,可児市,JR太多線,可児,1600,26500000,1978/12/1,木造,106.82,,6DK,462.51,,宅地,非線引区域,第一種低層住居専用地域,,無し,無し,一方,"補修工事等はすべて終わっており、そのまま住んでいただけます。
・平成26年にレベル調整工事・基礎補強工事・修復工事・外構工事済
・同年７月に瓦の補修補強工事済
・平成28年に雨樋の架け替え工事済",公営,都市ガス,下水,室内,専用,専用,,ガス,有り,空き有,400,600,,,,1200,,,80,50,無し,無し
9013964,売買土地,岐阜県,可児市,名鉄広見線,西可児,1600,4720000,,指定なし,,,R,195.12,公簿,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,一方,,,,,,,,,,,,1400,2400,,,,,,,80,50,無し,無し
9013965,売買居住用,岐阜県,可児市,名鉄広見線,西可児,1100,10000000,1977/10/1,木造,330.48,,6SLDK,330.48,公簿,宅地,非線引区域,第一種低層住居専用地域,,無し,無し,二方(角地),,公営,プロパン,下水,,,,,,有り,,1000,1600,,,,,,,80,50,無し,無し
9013968,売買居住用,岐阜県,可児市,名鉄広見線,西可児,2100,8500000,1979/8/1,木造,93.57,,4LDK,202.18,,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,一方,,公営,プロパン,下水,,,,,,,空き有,2200,2500,,,,,,,80,50,無し,無し
9013971,売買居住用,岐阜県,可児市,名鉄広見線,西可児,1000,7900000,1974/8/1,軽量鉄骨造,106.5,1,5DK,226.25,,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,二方(角地),,公営,プロパン,下水,,専用,専用,,,,空き有,2200,6800,,,,,,,80,50,無し,無し
9013984,売買土地,岐阜県,可児市,名鉄広見線,新可児,2700,3800000,,指定なし,,,R,201.77,,宅地,,第一種低層住居専用地域,所有権,無し,無し,一方,,,,,,,,,,,,2200,1100,,,,,,,80,50,無し,無し
9013985,売買居住用,岐阜県,可児市,名鉄広見線,日本ライン今渡,800,14000000,1979/10/1,木造,273.76,,6DK,324.7,,宅地,,第一種低層住居専用地域,,無し,無し,二方(角地),,公営,,下水,室内,専用,専用,,,有り,空き有,200,1200,,,,500,,,200,60,無し,無し
9013990,売買土地,岐阜県,可児市,JR太多線,可児,1900,1990000,,指定なし,,,R,343.41,,宅地,非線引区域,第一種低層住居専用地域,,無し,無し,指定なし,,,,,,,,,,,,,,,,,,,,80,50,無し,無し
9014002,売買土地,岐阜県,可児市,名鉄広見線,新可児,1800,15500000,,指定なし,,,R,427.25,,宅地,非線引区域,商業地域,所有権,無し,無し,一方,,,,,,,,,,,,1000,900,,,,100,,,300,80,無し,無し
9014003,売買土地,岐阜県,可児市,名鉄広見線,明智,1400,4800000,,指定なし,,,R,225,,宅地,非線引区域,,所有権,無し,無し,一方,,,,,,,,,,,,2200,2300,,,,1000,,,200,60,無し,無し
9014004,売買土地,岐阜県,可児市,名鉄広見線,西可児,2200,2800000,,指定なし,,,R,496.86,公簿,,非線引区域,,所有権,無し,無し,指定なし,,,,,,,,,,,,1600,2400,,,,,,,200,60,無し,無し
9014005,売買土地,岐阜県,可児市,名鉄広見線,西可児,2400,9000000,,指定なし,,,R,260.64,公簿,宅地,非線引区域,第一種低層住居専用地域,所有権,無し,無し,指定なし,,,,,,,,,,,,1700,2500,,,,,,,80,50,無し,無し
